gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,0,45,1,0,43.01,1996.63,0,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False
0,0,1,1,38,1,0,85.97,3333.61,1,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
0,0,1,0,30,1,1,23.35,702.57,0,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False
0,0,0,1,0,1,1,83.51,27.75,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,1,10,1,0,118.2,1249.18,0,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
1,0,1,0,3,1,1,81.76,214.09,0,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1,0,1,0,70,1,1,83.9,5857.08,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,1,0,1,25,1,0,90.86,2272.3,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,1,1,49,1,1,116.05,5731.43,1,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True
1,0,0,1,11,1,1,101.06,1157.42,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,1,64,1,1,77.95,4977.26,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
0,1,0,1,46,1,1,91.88,1916.69,1,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
1,1,0,1,52,1,1,38.18,1997.67,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0,1,0,70,1,1,88.05,6117.58,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,0,1,1,1,34.59,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0,23,1,1,53.75,1173.06,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
1,0,0,0,3,1,1,18.0,70.32,1,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False
0,0,1,1,18,1,1,76.8,1450.45,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,0,25,1,0,45.44,1137.94,0,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True
1,0,1,0,39,1,1,98.09,3836.08,0,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False
1,0,1,0,49,1,0,76.47,3806.17,1,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
0,0,1,0,42,1,0,98.48,4058.94,1,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True
1,0,0,0,66,1,1,32.25,2154.51,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False
1,0,0,0,11,1,0,95.91,1054.43,1,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False
0,0,0,1,66,1,1,120.0,7948.3,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
0,0,0,0,26,1,0,87.68,2255.51,1,False,True,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False
1,1,1,0,53,1,1,88.47,4648.01,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
1,0,0,0,65,1,0,69.85,4547.28,0,False,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False
0,0,1,0,48,0,1,49.02,2435.42,0,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,1,15,1,0,87.6,1357.05,1,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0,0,0,1,0,1,19.58,0.0,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,0,0,59,1,0,52.23,3014.52,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,0,53,1,1,18.0,869.9,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False
1,0,1,0,29,1,0,43.65,1331.65,1,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1,37,1,1,84.02,3060.99,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,1,0,0,27,1,1,79.92,2141.56,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0,1,0,24,1,0,66.29,1657.02,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0,1,0,9,1,0,69.87,548.13,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,1,0,0,59,1,1,18.0,1136.61,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
1,1,0,0,41,1,0,53.58,2184.1,1,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,0,39,1,0,44.32,1671.05,1,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False
0,0,1,1,41,1,0,44.99,1832.22,0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,0,0,0,46,1,1,82.75,3770.37,1,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,0,36,0,1,38.94,1423.88,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
0,0,1,0,21,1,0,46.62,946.61,1,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0,1,0,56,0,1,18.0,912.42,1,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True
1,0,1,0,26,1,1,55.94,1443.41,1,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,40,1,1,32.12,1216.97,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,1,1,0,33,1,1,67.14,2225.84,1,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False
0,0,0,1,31,1,0,36.23,1063.77,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0,0,0,65,1,0,67.9,4389.1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,11,1,1,60.42,673.75,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,0,39,1,1,114.92,4471.26,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,0,0,72,1,1,79.68,5749.48,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1,0,1,1,72,1,1,18.0,1330.01,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
1,0,0,0,9,1,1,26.81,183.39,1,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
0,0,0,0,47,1,0,66.42,3118.52,0,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False
0,0,1,1,19,1,0,36.86,533.86,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,38,1,1,18.0,696.37,0,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False
1,0,1,0,59,1,0,105.25,6194.71,0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0,0,0,65,1,1,86.37,5564.88,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,1,1,1,64,1,0,80.39,5160.75,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,1,50,1,1,46.54,2385.63,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,0,0,1,35,1,0,77.59,2691.85,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False
0,0,1,1,23,1,1,43.63,956.25,0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True
1,0,0,1,26,1,1,70.91,1851.91,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
0,0,1,0,1,0,1,37.14,0.0,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
0,0,0,0,30,0,1,110.25,3274.48,1,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,0,0,0,56,1,1,18.0,1069.12,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0,0,0,65,1,1,101.73,6615.56,1,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
0,1,1,1,28,1,1,65.93,1752.07,1,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False
1,0,1,1,14,1,0,50.08,611.27,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0,1,0,11,1,1,69.77,775.57,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0,1,1,1,27,1,0,86.76,2385.64,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,0,0,0,23,0,1,105.76,2351.6,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1,0,0,20,1,0,74.15,1505.49,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,9,1,0,38.04,408.88,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0,17,1,1,66.43,1223.7,1,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,0,0,0,13,1,0,119.26,1566.94,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,33,1,1,105.19,3496.61,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
0,0,1,0,57,0,0,92.02,5138.48,0,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,0,0,0,21,1,1,88.63,1966.22,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1,0,0,0,69,1,1,85.74,5887.29,1,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False
0,0,0,0,35,1,1,99.52,3436.53,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,0,44,1,1,51.06,2233.88,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False
0,1,1,0,35,1,1,24.11,919.43,1,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False
1,1,1,0,21,1,0,66.83,1513.83,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,1,0,0,60,1,1,40.23,2420.07,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,0,0,1,55,1,1,33.11,1870.95,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,1,0,32,1,1,43.15,1382.96,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0,44,1,1,120.0,5228.11,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,1,0,35,1,1,68.84,2483.24,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,1,1,19,1,0,75.62,1405.67,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,1,0,17,1,1,28.09,554.31,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0,0,0,37,1,0,18.0,730.93,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,66,1,1,40.19,2683.24,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,22,1,1,107.91,2465.47,0,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False
0,0,0,0,15,1,0,74.79,1233.47,0,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False
0,0,1,0,58,1,1,82.72,4789.0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,1,0,0,68,1,1,86.92,5870.12,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True
1,0,0,1,67,1,0,47.02,3057.13,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
0,0,0,0,20,1,1,106.4,2240.23,0,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False
1,0,1,1,69,1,1,45.78,3136.84,0,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True
0,0,0,0,11,1,1,106.95,1233.2,0,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True
0,0,0,1,15,1,0,78.03,1133.39,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,1,1,13,1,1,18.0,310.91,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False
1,0,0,1,60,1,1,42.32,2504.19,0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False
0,0,1,1,70,1,1,18.0,1200.41,0,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0,0,0,45,1,1,99.66,4474.27,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0,1,0,31,1,1,64.02,1958.03,1,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1,0,0,14,1,0,18.0,281.81,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,1,43,1,0,76.03,3266.72,0,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False
0,0,1,1,16,1,1,48.65,809.79,0,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True
1,1,1,1,40,1,1,20.25,795.45,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1,0,1,1,53,1,1,115.1,6067.04,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
1,0,1,0,43,0,1,67.98,2893.96,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,4,0,0,55.96,326.09,1,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1,0,0,0,26,1,0,52.78,1383.54,0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1,1,1,1,42,1,0,19.36,713.93,1,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,1,1,30,1,1,25.62,742.59,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,1,0,0,16,1,1,103.31,1657.8,1,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1,0,1,0,53,1,0,50.54,2770.89,0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False
1,0,0,1,61,1,0,65.42,4042.05,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0,0,0,1,31,1,0,18.0,511.91,0,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,0,39,1,1,25.22,1104.5,1,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
1,0,0,1,12,1,0,83.05,995.04,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,1,34,1,1,76.09,2649.38,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1,0,1,0,4,0,1,117.36,411.69,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1,1,1,0,72,1,1,105.05,7443.69,1,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
0,0,1,0,28,1,0,57.84,1549.1,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,1,0,0,69,0,1,78.95,5285.03,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True
0,0,1,0,24,1,1,55.26,1431.84,0,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
0,0,0,0,21,1,0,120.0,2530.73,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False
1,1,0,0,65,1,1,99.23,6403.72,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,0,0,0,44,1,0,69.85,3096.03,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,0,1,68,1,1,70.77,4821.83,0,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,1,0,71,1,1,108.11,7706.86,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,0,1,0,82.15,60.48,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,1,0,0,43,1,0,111.52,4780.86,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,1,0,38,1,1,18.0,640.01,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,53,0,0,78.6,4207.19,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,0,1,28,1,1,49.3,1420.52,1,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
0,0,0,0,53,1,1,117.45,6229.89,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0,0,1,15,1,1,111.15,1776.13,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,0,0,19,1,1,65.75,1227.36,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False
0,0,0,1,45,0,0,110.83,4942.36,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False
0,0,0,0,66,1,0,118.25,7825.4,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0,1,1,64,1,0,66.99,4253.61,0,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False
1,0,1,0,57,1,0,120.0,6864.78,1,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
1,0,1,0,52,1,1,63.82,3276.99,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,0,1,0,1,0,58.32,0.0,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,0,0,65,1,0,90.74,5992.64,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,28,1,0,54.15,1495.92,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False
0,0,1,1,69,1,0,67.32,4605.14,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,0,0,7,1,0,107.04,807.81,0,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
1,0,0,1,28,1,1,65.34,1776.97,0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1,0,0,0,50,1,0,18.0,865.35,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False
0,0,0,0,32,1,0,75.78,2453.79,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
0,0,1,0,2,0,0,43.87,134.66,0,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
1,0,0,0,59,1,1,90.72,5413.5,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,34,1,1,85.65,2874.74,0,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False
1,1,1,1,68,1,0,108.9,7435.0,0,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True
1,0,0,0,19,1,1,91.99,1724.5,0,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False
0,0,0,0,72,1,0,97.47,6987.56,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,38,1,1,44.69,1758.38,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
1,0,0,0,3,1,1,88.88,239.16,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,18,1,1,120.0,2173.91,0,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,1,0,0,44,1,1,44.1,1948.18,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,42,1,1,118.75,4933.96,1,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0,1,0,12,1,1,48.28,627.66,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,1,0,12,1,1,39.2,498.41,1,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,59,0,1,73.65,4246.04,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,1,0,56,1,1,86.24,4843.31,0,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
0,0,1,0,51,1,1,92.11,4658.96,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
0,0,1,0,52,1,1,35.91,1922.17,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,42,1,0,77.8,3195.33,1,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,71,1,1,44.19,3119.67,1,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0,1,0,71,1,1,20.09,1444.49,0,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,0,0,0,41,1,0,36.9,1515.62,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1,0,1,1,25,1,1,42.23,1093.9,1,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False
0,0,0,1,22,1,0,80.41,1693.1,0,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False
0,0,1,0,42,1,0,99.33,4254.46,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
1,0,1,0,27,1,1,20.56,581.38,0,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,8,1,1,75.32,670.55,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,1,0,19,1,1,29.46,603.45,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,1,55,0,1,83.63,4599.07,1,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0,1,0,38,1,1,46.08,1686.83,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,1,1,50,1,1,33.22,1632.82,0,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
1,0,1,0,11,1,0,88.75,1055.73,0,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
1,0,1,0,54,0,1,47.15,2615.37,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,10,1,1,55.28,521.82,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0,1,0,0,25,0,0,18.0,309.08,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,0,0,0,41,1,1,93.16,3808.93,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,0,1,0,26,1,1,89.39,2309.75,1,False,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False
0,0,0,1,10,0,1,64.92,636.71,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,1,1,0,37,1,1,18.93,726.84,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0,0,1,0,42,1,0,101.04,4287.49,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,0,1,18,1,1,44.77,855.37,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,1,0,63,1,1,51.16,3245.37,0,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False
1,0,1,0,5,0,1,120.0,509.96,0,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,45,1,1,43.65,1947.19,1,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1,1,0,0,41,1,1,87.03,3683.43,1,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True
1,0,0,0,64,1,0,81.62,5242.39,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,1,71,1,0,76.47,5447.76,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,0,1,58,1,1,73.22,4264.73,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
